quarter,result,state,app_count,worker_count,min_yr_sal,avg_yr_sal,max_yr_sal,min_pw,avg_pw,max_pw,avg_decdur,naics5,job,empcity,samest,ssst
2015Q4,CERTIFIED-WITHDRAWN,MD,196,207,38000.0,77416.0,225997.0,27352.0,60282.0,211994.0,402,54171.0,RESEARCH FELLOW,BETHESDA-MD,128,65.31
2015Q4,CERTIFIED-WITHDRAWN,ME,6,6,47244.0,82795.0,156000.0,37440.0,73625.0,145954.0,300,54171,RESEARCH FELLOW,PORTLAND-ME,2,33.33
2015Q4,CERTIFIED-WITHDRAWN,MI,678,768,28787.0,75281.0,200000.0,21570.0,65697.0,160784.0,223,54151,COMPUTER PROGRAMMER,TROY-MI,389,57.37
2015Q4,CERTIFIED-WITHDRAWN,MN,81,86,36245.0,85017.0,217500.0,34819.0,74349.0,189440.0,304,54151.0,SOFTWARE DEVELOPER,MINNEAPOLIS-MN,55,67.9
2015Q4,CERTIFIED-WITHDRAWN,MO,114,117,28122.0,77660.0,313384.0,24378.0,63169.0,141232.0,421,54151.0,SOFTWARE ENGINEER,NORTH KANSAS CITY-MO,103,90.35
2015Q4,CERTIFIED-WITHDRAWN,MS,15,16,37024.0,83305.0,225000.0,34133.0,58886.0,164154.0,394,61131,COMPUTER SYSTEMS CONSULTANT,JACKSON-MS,14,93.33
2015Q4,CERTIFIED-WITHDRAWN,MT,3,3,60000.0,71545.0,90000.0,26021.0,42106.0,54267.0,136,42451,FIELD ENGINEER,GREAT FALLS-MT,2,66.67
2015Q4,CERTIFIED-WITHDRAWN,NC,269,271,36250.0,81229.0,250000.0,31138.0,67656.0,187200.0,290,54151.0,MANAGING CONSULTANT,DURHAM-NC,154,57.25
2015Q4,CERTIFIED-WITHDRAWN,ND,18,25,41500.0,128027.0,259350.0,34632.0,111024.0,226042.0,315,62211,ENDOCRINOLOGIST,FARGO-ND,17,94.44
2015Q4,CERTIFIED-WITHDRAWN,NE,110,124,30000.0,84602.0,435000.0,27165.0,69962.0,279230.0,268,54151,SOFTWARE DEVELOPER,OMAHA-NE,79,71.82
2015Q4,CERTIFIED-WITHDRAWN,NH,49,49,40632.0,82484.0,400000.0,37918.0,64012.0,178464.0,471,54151,VALIDATION ENGINEER,NASHUA-NH,26,53.06
2015Q4,CERTIFIED-WITHDRAWN,NJ,1027,1808,41954.0,74387.0,864000.0,27435.0,67691.0,218774.0,164,54151,PROGRAMMER ANALYST,EAST BRUNSWICK-NJ,397,38.66
2015Q4,CERTIFIED-WITHDRAWN,NM,8,8,37960.0,60055.0,135000.0,36546.0,50766.0,92394.0,165,54171,PHYSICAL THERAPIST,ALBUQUERQUE-NM,5,62.5
2015Q4,CERTIFIED-WITHDRAWN,NV,33,33,43650.0,84049.0,139125.0,32240.0,73637.0,120474.0,293,54151,SENIOR SOFTWARE ENGINEER,LAS VEGAS-NV,26,78.79
2015Q4,CERTIFIED-WITHDRAWN,NY,1338,1351,17534.0,199719.0,137280000.0,17534.0,76282.0,278594.0,316,52311.0,ANALYST,NEW YORK-NY,1036,77.43
2015Q4,CERTIFIED-WITHDRAWN,OH,247,286,28000.0,81035.0,416535.0,25022.0,61059.0,189342.0,244,54151,SOFTWARE ENGINEER,WESTERVILLE-OH,202,81.78
2015Q4,CERTIFIED-WITHDRAWN,OK,3,3,61069.0,64027.0,68162.0,54704.0,59793.0,68162.0,537,54151,ENGINEER I,LAWTON-OK,2,66.67
2015Q4,CERTIFIED-WITHDRAWN,OR,79,79,39270.0,86837.0,210000.0,32656.0,74808.0,186805.0,309,61131,ASSISTANT PROFESSOR,PORTLAND-OR,54,68.35
2015Q4,CERTIFIED-WITHDRAWN,PA,298,298,26994.0,80353.0,340000.0,26884.0,63331.0,150176.0,341,61131,CLINICAL SAS PROGRAMMER ANALYST,PHILADELPHIA-PA,163,54.7
2015Q4,CERTIFIED-WITHDRAWN,PR,1,1,95784.0,95784.0,95784.0,58282.0,58282.0,58282.0,124,33422,SOLUTION ARCHITECT,SAN JUAN-PR,1,100.0
2015Q4,CERTIFIED-WITHDRAWN,RI,40,40,60000.0,99088.0,180000.0,43243.0,76365.0,150322.0,314,55111,PHARMACIST,WOONSOCKET-RI,13,32.5
2015Q4,CERTIFIED-WITHDRAWN,SC,14,14,33155.0,65724.0,140000.0,33155.0,54881.0,89900.0,456,61131.0,POSTDOCTORAL FELLOW,CHARLESTON-SC,14,100.0
2015Q4,CERTIFIED-WITHDRAWN,SD,7,7,39907.0,102223.0,145244.0,37731.0,93239.0,145244.0,129,62211,FAMILY MEDICINE PHYSICIAN,SIOUX FALLS-SD,4,57.14
2015Q4,CERTIFIED-WITHDRAWN,TN,101,101,30596.0,84709.0,364000.0,30596.0,68211.0,126630.0,261,54171,RESEARCH ASSOCIATE POSTDOCTORAL,OAK RIDGE-TN,56,55.45
2015Q4,CERTIFIED-WITHDRAWN,TX,1531,1623,21611.0,83716.0,330000.0,16610.0,70860.0,212514.0,275,54151,COMPUTER PROGRAMMER,HOUSTON-TX,992,64.79
2015Q4,CERTIFIED-WITHDRAWN,UT,29,29,28142.0,67844.0,165000.0,20405.0,58338.0,148803.0,425,61131,POSTDOCTORAL FELLOW,SALT LAKE CITY-UT,25,86.21
2015Q4,CERTIFIED-WITHDRAWN,VA,478,489,32760.0,81451.0,286945.0,27498.0,68673.0,242341.0,278,54151,SOFTWARE ENGINEER,RICHMOND-VA,238,49.79
2015Q4,CERTIFIED-WITHDRAWN,VI,1,1,86500.0,86500.0,86500.0,85384.0,85384.0,85384.0,355,21311,TECHNICAL SALES SUPPORT ENGINEER,HOUSTON-VI,1,100.0
2015Q4,CERTIFIED-WITHDRAWN,VT,2,2,64100.0,72050.0,80000.0,52749.0,66238.0,79726.0,468,54171,TRANSPORTATION SYSTEMS MODELER,WHITE RIVER JUNCTION-VT,1,50.0
2015Q4,CERTIFIED-WITHDRAWN,WA,221,298,30971.0,99934.0,226260.0,24794.0,78096.0,164424.0,412,51121,SOFTWARE DEVELOPMENT ENGINEER,SEATTLE-WA,175,79.19
2015Q4,CERTIFIED-WITHDRAWN,WI,61,61,28311.0,75556.0,270000.0,27144.0,62213.0,187199.0,317,61131.0,SOFTWARE DEVELOPER,MADISON-WI,48,78.69
2015Q4,CERTIFIED-WITHDRAWN,WV,25,25,48140.0,87449.0,248080.0,16610.0,53721.0,82140.0,550,61131,ASSISTANT PROFESSOR,MORGANTOWN-WV,25,100.0
2015Q4,CERTIFIED-WITHDRAWN,WY,6,6,65000.0,80170.0,104000.0,38522.0,54262.0,74410.0,296,61131,ASSISTANT PROFESSOR,LARAMIE-WY,6,100.0
2015Q4,DENIED,AK,4,4,52000.0,72142.0,83200.0,44429.0,68973.0,83200.0,5,62134,SPEECH LANGUAGE PATHOLOGIST,SOLDOTNA-AK,3,75.0
2015Q4,DENIED,AL,13,13,31200.0,189718.0,306051.0,31200.0,159151.0,270608.0,4,62211,RADIOLOGIST,BIRMINGHAM-AL,10,76.92
2015Q4,DENIED,AR,5,5,50000.0,58926.0,65374.0,34900.0,56408.0,74027.0,4,54151,PROGRAMMER ANALYST,LITTLE ROCK-AR,2,40.0
2015Q4,DENIED,AZ,16,16,51896.0,81093.0,150000.0,47570.0,68359.0,109366.0,3,54151,INTERNET SALES MANAGER,PHOENIX-AZ,12,75.0
2015Q4,DENIED,CA,290,483,30992.0,98473.0,400000.0,18720.0,1425825.0,159244800.0,4,54151.0,SOFTWARE ENGINEER,LOS ANGELES-CA,231,79.66
2015Q4,DENIED,CO,23,23,24960.0,114065.0,712000.0,15080.0,9166022.0,209052480.0,4,54133,APPLICATIONS ENGINEER,DENVER-CO,15,65.22
2015Q4,DENIED,CT,16,16,42300.0,89307.0,155000.0,35110.0,74999.0,105602.0,4,54151,PROGRAMMER ANALYST,GREENWICH-CT,9,56.25
2015Q4,DENIED,DC,9,9,40000.0,93486.0,360000.0,32240.0,69919.0,187199.0,4,61131,ACCOUNTING MANAGER,WASHINGTON-DC,8,88.89
2015Q4,DENIED,DE,5,5,61000.0,69883.0,97600.0,55390.0,66789.0,88442.0,4,54151,PROGRAMMER ANALYST,WILMINGTON-DE,5,100.0
2015Q4,DENIED,FL,101,421,27643.0,72728.0,180000.0,21600.0,65132.0,180181.0,4,54161,PHYSICAL THERAPIST,TAMPA-FL,55,54.46
2015Q4,DENIED,GA,60,64,40000.0,75463.0,241280.0,39620.0,2038012.0,118370720.0,4,54151,TEACHER,ATLANTA-GA,31,51.67
2015Q4,DENIED,GU,5,6,29578.0,41641.0,55827.0,28912.0,40771.0,55827.0,3,62161,REGISTERED NURSE,TAMUNING-GU,5,100.0
2015Q4,DENIED,HI,3,3,56241.0,75842.0,107786.0,40040.0,68342.0,107786.0,5,51111,PHYSICIAN,HONOLULU-HI,3,100.0
2015Q4,DENIED,IA,10,10,38820.0,93179.0,400000.0,32770.0,76844.0,285306.0,4,92311,HIGH SCHOOL SPANISH TEACHER,ELDORA-IA,9,90.0
2015Q4,DENIED,ID,6,6,32700.0,62096.0,133000.0,32700.0,54947.0,114400.0,4,33299,MANUAL MACHINIST/MACHINE TECHNICIAN,BOISE-ID,5,83.33
2015Q4,DENIED,IL,97,97,19000.0,88988.0,225000.0,17160.0,79755.0,162399.0,4,5416,SOFTWARE DEVELOPER,CHICAGO-IL,47,48.45
2015Q4,DENIED,IN,25,25,40810.0,112973.0,324480.0,15080.0,4114380.0,101025600.0,5,61131,"ASSISTANT PROFESSOR, DEPT. OF TELECOMMUNICATIONS",INDIANAPOLIS-IN,22,88.0
2015Q4,DENIED,KS,10,10,20000.0,89945.0,302000.0,17040.0,554688.0,4996888.0,4,61121,ENGLISH INSTRUCTOR,GOODLAND-KS,8,80.0
2015Q4,DENIED,KY,7,7,69680.0,132594.0,350000.0,56264.0,117090.0,313282.0,3,62134,PHYSICAL THERAPIST,LOUISVILLE-KY,2,28.57
2015Q4,DENIED,LA,8,8,36994.0,62931.0,93312.0,37380.0,55993.0,90896.0,4,61111.0,MIDDLE SCHOOL MATH TEACHER,BATON ROUGE-LA,6,75.0
2015Q4,DENIED,MA,72,73,36400.0,95916.0,300000.0,35901.0,82464.0,187200.0,4,54151.0,HOSPITALIST,BOSTON-MA,58,80.56
2015Q4,DENIED,MD,35,40,22662.0,69566.0,130000.0,25501.0,64425.0,130666.0,5,54151,TECHNICAL INSTALLATION ASSISTANT,ROCKVILLE-MD,25,71.43
2015Q4,DENIED,ME,5,5,37440.0,116487.0,206500.0,32178.0,99415.0,187199.0,4,62211,PLUMBER,PRESQUE ISLE-ME,4,80.0
2015Q4,DENIED,MI,43,55,50400.0,79437.0,150000.0,45843.0,69304.0,130250.0,4,54151,SYSTEMS ANALYST,TROY-MI,26,60.47
2015Q4,DENIED,MN,33,35,22173.0,87948.0,357696.0,22173.0,77334.0,217901.0,4,54151,BLUE EARTH/NICOLLET COUNTY PROGRAM COORDINATOR,MINNEAPOLIS-MN,26,78.79
2015Q4,DENIED,MO,11,11,41267.0,80832.0,240000.0,40810.0,74158.0,187199.0,5,61131.0,MARKETING SPECIALIST,CHESTERFIELD-MO,5,45.45
2015Q4,DENIED,MS,2,2,34320.0,48046.0,61771.0,34050.0,36760.0,39470.0,4,4531,ASSISTANT PROFESSOR,MERIDIAN-MS,2,100.0
2015Q4,DENIED,NC,29,30,31200.0,85165.0,260000.0,25000.0,68007.0,187200.0,4,54151,SENIOR CONSULTANT,DURHAM-NC,21,72.41
2015Q4,DENIED,ND,8,8,65395.0,151424.0,187199.0,65395.0,139373.0,187199.0,4,62211,NEPHROLOGIST,FARGO-ND,1,12.5
2015Q4,DENIED,NE,5,5,85000.0,116902.0,229000.0,48140.0,94047.0,187200.0,5,45411,SR. PROGRAMMER ANALYST RPG,OMAHA-NE,5,100.0
2015Q4,DENIED,NH,2,2,65100.0,71758.0,78416.0,54725.0,66487.0,78250.0,4,54151,COMPUTER SYSTEMS ANALYST,NASHUA-NH,2,100.0
2015Q4,DENIED,NJ,149,280,20800.0,77590.0,285000.0,18117.0,1831555.0,138401120.0,4,54151,PROGRAMMER ANALYST,EAST BRUNSWICK-NJ,55,36.91
2015Q4,DENIED,NM,11,11,34000.0,65259.0,148990.0,34000.0,56339.0,74152.0,5,21102,DIALECTICAL BEHAVIOR THERAPY MENTAL HEALTH CLINICIAN,ALBUQUERQUE-NM,10,90.91
2015Q4,DENIED,NV,13,15,41226.0,76197.0,114425.0,39790.0,132826.0,917784.0,5,61131,SR. APPLICATION DEVELOPER,LAS VEGAS-NV,12,92.31
2015Q4,DENIED,NY,217,227,24000.0,93968.0,720000.0,18200.0,758678.0,145887040.0,4,52311,ASSOCIATE,NEW YORK-NY,180,82.95
2015Q4,DENIED,OH,33,53,30000.0,85335.0,201100.0,32000.0,2958494.0,95180800.0,4,54151.0,SOFTWARE DEVELOPER,DAYTON-OH,26,78.79
2015Q4,DENIED,OK,7,7,30000.0,51480.0,75000.0,31013.0,91484.0,320880.0,5,62311,STRENGHT COACH,OKLAHOMA CITY-OK,5,71.43
2015Q4,DENIED,OR,12,12,29120.0,56481.0,103565.0,28309.0,48091.0,90500.0,4,31213,WINERY HARVEST INTERN,BEAVERTON-OR,9,75.0
2015Q4,DENIED,PA,77,503,21944.0,85228.0,190000.0,21944.0,3715059.0,280610720.0,4,54161,SENIOR CONSULTANT,PHILADELPHIA-PA,39,50.65
2015Q4,DENIED,PR,2,2,30000.0,85000.0,140000.0,29307.0,73902.0,118498.0,5,54151,NETWORK ADMINISTRATOR,SAN JUAN-PR,2,100.0
2015Q4,DENIED,RI,9,9,20800.0,160022.0,840000.0,20800.0,60946.0,110240.0,4,7221.0,MUSICIAN,PROVIDENCE-RI,8,88.89
2015Q4,DENIED,SC,12,12,44000.0,96436.0,250000.0,35710.0,79263.0,175981.0,4,62111,HOSPITALIST,COLUMBIA-SC,12,100.0
2015Q4,DENIED,SD,3,3,97000.0,189720.0,284960.0,94600.0,170415.0,229445.0,6,62111,PEDIATRIC CRITICAL CARE PHYSICIAN,SIOUX FALLS-SD,2,66.67
2015Q4,DENIED,TN,13,17,23750.0,101135.0,263500.0,25501.0,98467.0,227178.0,4,3336,IT BUSINESS ANALYST - SENIOR,NASHVILLE-TN,6,46.15
2015Q4,DENIED,TX,175,267,30493.0,93255.0,1000000.0,21653.0,625215.0,96046080.0,4,54151,PROGRAMMER ANALYST,HOUSTON-TX,130,74.29
2015Q4,DENIED,UT,13,49,16640.0,116639.0,831000.0,16640.0,55834.0,120000.0,4,23611,CARPENTERS,SALT LAKE CITY-UT,11,84.62
2015Q4,DENIED,VA,69,90,36962.0,79819.0,290000.0,36962.0,1547467.0,101150400.0,4,54151,PROGRAMMER ANALYST,HERNDON-VA,43,62.32
2015Q4,DENIED,VT,2,2,80000.0,89920.0,99840.0,34278.0,48422.0,62566.0,6,61131,LECTURER,WINOOSKI-VT,2,100.0
2015Q4,DENIED,WA,36,40,28080.0,106906.0,231600.0,24378.0,122307.0,1218792.0,4,54151,SAP NETWEAVER CONSULTANT (PROGRAMMER ANALYST),SEATTLE-WA,28,77.78
2015Q4,DENIED,WI,12,12,49000.0,112705.0,270000.0,33963.0,83684.0,224500.0,4,54169,VENDAVO PROJECT LEAD,BROOKFIELD-WI,4,33.33
2015Q4,DENIED,WV,2,2,32250.0,116125.0,200000.0,33020.0,112752.0,192483.0,5,62211,ASSISTANT ATHLETIC TRAINER,WHEELING-WV,2,100.0
2015Q4,DENIED,WY,3,3,58760.0,319587.0,450000.0,58760.0,144387.0,187200.0,3,62111,ONCOLOGY AND HEMATOLOGY PHYSICIAN,CASPER-WY,2,66.67
2015Q4,WITHDRAWN,AL,7,7,47424.0,85612.0,200000.0,47424.0,79298.0,187199.0,20,33621,SENIOR DESIGN ENGINEER,ANNISTON-AL,7,100.0
2015Q4,WITHDRAWN,AR,15,15,39820.0,94967.0,301600.0,34778.0,78894.0,185557.0,33,45211,SPECIAL EDUCATION TEACHER,BENTONVILLE-AR,9,60.0
2015Q4,WITHDRAWN,AZ,35,35,32090.0,106534.0,250000.0,32090.0,96112.0,250000.0,205,61131,PHYSICIAN/INTENSIVIST,PHOENIX-AZ,23,65.71
2015Q4,WITHDRAWN,CA,877,982,35360.0,101979.0,900000.0,19614.0,85638.0,200907.0,274,54151.0,SOFTWARE ENGINEER,SANTA CLARA-CA,594,67.73
2015Q4,WITHDRAWN,CO,39,43,44000.0,112253.0,344004.0,29730.0,88546.0,173035.0,65,61131,CHIEF OPERATING OFFICER,ENGLEWOOD-CO,24,61.54
2015Q4,WITHDRAWN,CT,91,91,42000.0,96170.0,275000.0,41246.0,79924.0,179600.0,207,52311,"ANALYST, INVESTMENT BANKING DEPARTMENT",STAMFORD-CT,28,30.77
2015Q4,WITHDRAWN,DC,14,14,31200.0,105710.0,175000.0,28184.0,85732.0,172994.0,183,54172,SENIOR SOFTWARE ENGINEER,WASHINGTON-DC,11,78.57
2015Q4,WITHDRAWN,DE,11,11,55000.0,67817.0,90000.0,48734.0,60373.0,71178.0,1,54151,PROGRAMMER ANALYST,NEWARK-DE,4,36.36
2015Q4,WITHDRAWN,FL,222,629,36000.0,85160.0,715520.0,21299.0,69018.0,223580.0,140,5417,PHYSICAL THERAPIST,PLANTATION-FL,81,36.49
2015Q4,WITHDRAWN,GA,114,114,35000.0,483900380.0,55000106500.0,34549.0,69301.0,187200.0,33,54151,PROGRAMMER ANALYST,ATLANTA-GA,61,53.51
2015Q4,WITHDRAWN,GU,1,1,156000.0,156000.0,156000.0,109574.0,109574.0,109574.0,1,62111,STAFF PHYSICIAN-INTERNAL MEDICINE & URGENT CARE,DEDEDO-GU,1,100.0
2015Q4,WITHDRAWN,HI,1,1,67517.0,67517.0,67517.0,64834.0,64834.0,64834.0,6,5417,OCEAN/ICE SHEET MODELING SPECIALIST,HONOLULU-HI,1,100.0
2015Q4,WITHDRAWN,IA,6,6,41978.0,102536.0,183331.0,41978.0,98267.0,179338.0,0,61131,CLINICAL ASSISTANT PROFESSOR,IOWA CITY-IA,5,83.33
2015Q4,WITHDRAWN,ID,3,3,43100.0,55450.0,68250.0,17060.0,39521.0,54725.0,309,45411,POSTDOCTORAL RESEARCH SCIENTIST,BOISE-ID,3,100.0
2015Q4,WITHDRAWN,IL,205,273,38000.0,1950145.0,218624640.0,24430.0,74231.0,169541.0,79,54151.0,PROGRAMMER ANALYST,CHICAGO-IL,104,50.73
2015Q4,WITHDRAWN,IN,20,22,47160.0,124177.0,728000.0,40680.0,60016.0,92539.0,21,61131,ASSISTANT PROFESSOR,INDIANAPOLIS-IN,17,85.0
2015Q4,WITHDRAWN,KS,17,17,32947.0,106637.0,650000.0,32947.0,59988.0,176384.0,236,61131,BUSINESS ANALYST FOR P2P,OVERLAND PARK-KS,11,64.71
2015Q4,WITHDRAWN,KY,17,19,30492.0,11999836.0,202800000.0,21430.0,64762.0,145933.0,51,61131,SOFTWARE ENGINEER,LOUISVILLE-KY,6,35.29
2015Q4,WITHDRAWN,LA,23,23,43377.0,73904.0,140000.0,37648.0,53696.0,110677.0,155,54151,"BANQUET, CATERING, SALES MANAGER",BATON ROUGE-LA,20,86.96
2015Q4,WITHDRAWN,MA,149,149,38000.0,108762.0,800000.0,29297.0,80024.0,163946.0,151,54151,PROGRAMMER ANALYST,BOSTON-MA,87,58.39
2015Q4,WITHDRAWN,MD,72,73,40000.0,86367.0,280000.0,33488.0,70628.0,175531.0,78,54151,DEVELOPER,ROCKVILLE-MD,33,45.83
2015Q4,WITHDRAWN,ME,2,2,55000.0,81500.0,108000.0,38160.0,57466.0,76773.0,3,61131,FACULTY FELLOW IN ENGLISH,WATERVILLE-ME,1,50.0
2015Q4,WITHDRAWN,MI,102,161,43465.0,1807557.0,174720000.0,33987.0,76048.0,242486.0,61,54151,PROGRAMMER ANALYST,FARMINGTON HILLS-MI,50,49.02
2015Q4,WITHDRAWN,MN,12,12,40000.0,91363.0,155202.0,37045.0,80842.0,138403.0,0,54151,PREDICTIVE DATA ANALYST,MINNEAPOLIS-MN,5,41.67
2015Q4,WITHDRAWN,MO,31,31,33500.0,96102.0,323960.0,21100.0,74227.0,217568.0,173,54171,HEAD TEACHER,ST. LOUIS-MO,21,67.74
2015Q4,WITHDRAWN,MS,4,4,43493.0,77213.0,109200.0,42307.0,54621.0,70741.0,1,54151,DIRECTOR OF PHARMACY,RIDGELAND-MS,4,100.0
2015Q4,WITHDRAWN,MT,1,1,110000.0,110000.0,110000.0,48900.0,48900.0,48900.0,2,61131,ASSISTANT PROFESSOR,BOZEMAN-MT,1,100.0
2015Q4,WITHDRAWN,NC,195,195,30000.0,93616.0,230000.0,29640.0,74089.0,188573.0,13,54151,SENIOR CONSULTANT,DURHAM-NC,50,25.64
2015Q4,WITHDRAWN,ND,7,10,46675.0,165283.0,320000.0,42515.0,124055.0,187199.0,2,62211,INFECTIOUS DISEASE PHYSICIAN,FARGO-ND,7,100.0
2015Q4,WITHDRAWN,NE,7,7,42682.0,84413.0,120000.0,33880.0,69934.0,108763.0,46,54151,SR. SOFTWARE DEV. ENGINEER,OMAHA-NE,4,57.14
2015Q4,WITHDRAWN,NH,8,8,56160.0,79317.0,105000.0,42328.0,66284.0,92914.0,436,54151,TECHNICAL CONSULTANT,PORTSMOUTH-NH,5,62.5
2015Q4,WITHDRAWN,NJ,370,441,45947.0,594226.0,189467200.0,37232.0,71231.0,144498.0,30,54151,PROGRAMMER ANALYST,EDISON-NJ,127,34.32
2015Q4,WITHDRAWN,NM,4,4,32000.0,86990.0,116480.0,32000.0,83991.0,116272.0,0,8399,INTERNATIONAL PUBLIC RELATIONS AND FUNDRAISING MANAGER,EL PRADO-NM,4,100.0
2015Q4,WITHDRAWN,NV,14,14,43493.0,70541.0,116500.0,39790.0,61752.0,97157.0,159,72112,FOOD AND BEVERAGE OPERATIONS SPECIALIST,LAS VEGAS-NV,9,64.29
2015Q4,WITHDRAWN,NY,317,337,30000.0,97135.0,350000.0,26083.0,81364.0,200982.0,189,52311,ANALYST,NEW YORK-NY,251,79.18
2015Q4,WITHDRAWN,OH,55,55,37000.0,5444087.0,200832320.0,25688.0,71926.0,200000.0,78,54151,EMR ANALYST,CINCINNATI-OH,41,74.55
2015Q4,WITHDRAWN,OK,13,13,34750.0,88834.0,250000.0,32450.0,79661.0,237099.0,422,61131,ASSISTANT PROFESSOR,TULSA-OK,13,100.0
2015Q4,WITHDRAWN,OR,14,14,31970.0,78054.0,200000.0,31970.0,68023.0,156520.0,1,61131,ASSISTANT PROFESSOR,EUGENE-OR,13,92.86
2015Q4,WITHDRAWN,PA,103,207,45000.0,106924.0,1446000.0,31699.0,72109.0,200000.0,16,54151,PROGRAMMER ANALYST,PHILADELPHIA-PA,71,68.93
2015Q4,WITHDRAWN,RI,3,3,67288.0,87390.0,98800.0,67288.0,76963.0,88000.0,290,54151,TECHNICAL WRITER,WOONSOCKET-RI,2,66.67
2015Q4,WITHDRAWN,SC,9,9,42276.0,71525.0,180000.0,29020.0,58589.0,133453.0,2,61131,ASSISTANT MEN'S SOCCER COACH,CLEMSON-SC,8,88.89
2015Q4,WITHDRAWN,SD,6,6,34306.0,86127.0,123469.0,33020.0,85395.0,123469.0,0,62211,FAMILY MEDICINE PHYSICIAN,SIOUX FALLS-SD,3,50.0
2015Q4,WITHDRAWN,TN,57,57,46840.0,91001.0,538000.0,33779.0,62330.0,187199.0,573,3336,REVENUE SCIENCE ANALYST,NASHVILLE-TN,17,29.82
2015Q4,WITHDRAWN,TX,489,934,33000.0,86105.0,948100.0,16952.0,69053.0,169042.0,211,54151,PROGRAMMER ANALYST,HOUSTON-TX,289,59.1
2015Q4,WITHDRAWN,UT,9,9,46072.0,107874.0,208000.0,31595.0,92911.0,138486.0,135,51611,DATA SCIENTIST,SALT LAKE CITY-UT,4,44.44
2015Q4,WITHDRAWN,VA,79,79,30600.0,81765.0,210000.0,24787.0,72868.0,189342.0,51,54151,SOFTWARE ENGINEER,HERNDON-VA,41,51.9
2015Q4,WITHDRAWN,VI,1,1,43067.0,43067.0,43067.0,39180.0,39180.0,39180.0,0,61111,SPECIAL EDUCATION TEACHER,ST. THOMAS-VI,1,100.0
2015Q4,WITHDRAWN,VT,10,10,77500.0,91296.0,117458.0,61651.0,83202.0,117458.0,1,54151,SOFTWARE ENGINEER,SOUTH BURLINGTON-VT,10,100.0
2015Q4,WITHDRAWN,WA,149,154,30285.0,102965.0,208000.0,30285.0,80698.0,142376.0,403,45411,SOFTWARE DEVELOPMENT ENGINEER I,SEATTLE-WA,116,77.85
2015Q4,WITHDRAWN,WI,26,26,43680.0,85468.0,198274.0,34424.0,69457.0,105123.0,203,32711,SQL DEVELOPER - DATABASE ADMINISTRATOR,MADISON-WI,14,53.85
2015Q4,WITHDRAWN,WV,1,1,69326.0,69326.0,69326.0,65250.0,65250.0,65250.0,0,61131,TEACHING INSTRUCTOR,MORGANTOWN-WV,1,100.0
2015Q4,WITHDRAWN,WY,4,4,35360.0,86262.0,216674.0,27456.0,71193.0,171288.0,166,54151,COMPUTER SYSTEMS ENGINEERS/ARCHITECTS,CHEYENNE-WY,2,50.0
2016Q1,CERTIFIED,AK,8,9,26000.0,42031.0,55000.0,38896.0,72561.0,102003.0,5,62211,SUBSTANCE ABUSE COORDINATOR,JUNEAU-AK,7,87.5
2016Q1,CERTIFIED,AL,82,92,17170.0,53793.0,182500.0,25126.0,74141.0,275227.0,6,54151.0,SOFTWARE ENGINEER,BIRMINGHAM-AL,65,79.27
2016Q1,CERTIFIED,AR,227,246,13260.0,58826.0,174720.0,26208.0,87798.0,203549.0,6,45291.0,SENIOR SOFTWARE ENGINEER,BENTONVILLE-AR,118,51.98
2016Q1,CERTIFIED,AZ,406,414,14300.0,59511.0,250000.0,25251.0,77701.0,187200.0,6,54151.0,SOFTWARE ENGINEER,PHOENIX-AZ,261,64.29
2016Q1,CERTIFIED,CA,12556,42826,11154.0,81118.0,78000000.0,19614.0,92902.0,258819.0,6,54151.0,SOFTWARE ENGINEER,SAN FRANCISCO-CA,8965,71.4
2016Q1,CERTIFIED,CO,480,486,15340.0,61520.0,284762.0,17971.0,79854.0,231941.0,6,54151.0,SYSTEMS ANALYST,DENVER-CO,238,49.58
2016Q1,CERTIFIED,CT,687,688,9516.0,54536.0,416000.0,19032.0,76826.0,218192.0,6,54151.0,PROGRAMMER ANALYST,NEW HAVEN-CT,350,50.95
2016Q1,CERTIFIED,DC,242,286,17961.0,60612.0,286000.0,25501.0,72844.0,189301.0,6,54151.0,RESEARCH ASSOCIATE,WASHINGTON-DC,181,74.79
2016Q1,CERTIFIED,DE,254,256,20000.0,43124.0,179500.0,39354.0,68561.0,187200.0,5,54151,PROGRAMMER ANALYST,WILMINGTON-DE,66,25.98
2016Q1,CERTIFIED,FL,2180,26028,8736.0,57992.0,520000.0,17472.0,72260.0,266781.0,6,54161.0,ADVISORY SENIOR ASSOCIATE,TAMPA-FL,842,38.62
2016Q1,CERTIFIED,GA,1818,2005,14320.0,49686.0,260000.0,20613.0,68921.0,246314.0,6,54151.0,PROGRAMMER ANALYST,ATLANTA-GA,1016,55.89
2016Q1,CERTIFIED,GU,52,53,12532.0,33249.0,175000.0,25064.0,44379.0,99944.0,5,23622.0,CIVIL ENGINEER,TAMUNING-GU,52,100.0
2016Q1,CERTIFIED,HI,30,30,17462.0,46037.0,151875.0,34923.0,63995.0,123219.0,5,61131,RESEARCH SUPPORT,HONOLULU-HI,30,100.0
2016Q1,CERTIFIED,IA,206,207,12740.0,51054.0,202134.0,24877.0,69146.0,187200.0,6,54151.0,POSTDOCTORAL RESEARCH ASSOCIATE,AMES-IA,128,62.14
2016Q1,CERTIFIED,ID,40,40,16875.0,49077.0,181000.0,17060.0,76082.0,152131.0,6,33441,ELECTRICAL PROJECT ENGINEER,BOISE-ID,24,60.0
