quarter,result,fips,app_count,worker_count,min_yr_sal,avg_yr_sal,max_yr_sal,min_pw,avg_pw,max_pw,avg_decdur,naics5,job,empcity,samest,ssst
2015Q2,CERTIFIED,28095,3,3,50000.0,53333.0,55000.0,49358.0,52825.0,54579.0,5,45399,ACCOUNT EXECUTIVE,ABERDEEN-MS,3,100.0
2015Q2,CERTIFIED,28103,1,1,38687.0,38687.0,38687.0,38687.0,38687.0,38687.0,5,61111,SECONDARY SCHOOL TEACHER,MACON-MS,1,100.0
2015Q2,CERTIFIED,28105,2,2,60000.0,75000.0,90000.0,38170.0,38300.0,38430.0,8,61131,ASSISTANT PROFESSOR,MISS. STATE-MS,2,100.0
2015Q2,CERTIFIED,28107,7,7,27000.0,55040.0,78000.0,25459.0,51397.0,74318.0,5,54151,MECHANICAL ENGINEER,OXFORD-MS,6,85.71
2015Q2,CERTIFIED,28113,3,3,43337.0,145558.0,350000.0,43337.0,101738.0,218540.0,7,61111,SECONDARY SCHOOL TEACHER,MCCOMB-MS,3,100.0
2015Q2,CERTIFIED,28121,3,3,32000.0,39702.0,50000.0,28725.0,36143.0,42598.0,6,33131,INTERNATIONAL MARKET RESEARCH ANALYST,PEARL-MS,3,100.0
2015Q2,CERTIFIED,28129,1,1,54000.0,54000.0,54000.0,49525.0,49525.0,49525.0,6,33637,QUALITY ENGINEER,FOREST-TN,1,100.0
2015Q2,CERTIFIED,28133,3,3,33760.0,40277.0,45870.0,33760.0,40271.0,45870.0,6,61111,ACCOUNTING ANALYST,INDIANOLA-MS,3,100.0
2015Q2,CERTIFIED,28143,4,4,60000.0,60000.0,60000.0,54392.0,54392.0,54392.0,6,33611,CORPORATE FINANCE ANALYST,TUNICA-MS,4,100.0
2015Q2,CERTIFIED,28161,1,1,80000.0,80000.0,80000.0,37482.0,37482.0,37482.0,6,33639,BUYER II,WATER VALLEY-MS,1,100.0
2015Q2,CERTIFIED,29001,3,3,68859.0,82620.0,104000.0,50480.0,56777.0,65520.0,6,61131,ASSISTANT PROFESSOR/RESEARCHER OF ANATOMY,KIRKSVILLE-MO,2,66.67
2015Q2,CERTIFIED,29007,2,2,38000.0,46500.0,55000.0,36550.0,40090.0,43630.0,6,61111,ENGLISH TEACHER,MEXICO-MO,2,100.0
2015Q2,CERTIFIED,29009,1,1,70000.0,70000.0,70000.0,65541.0,65541.0,65541.0,9,4244,WAREHOUSE & OPERATIONS MANAGER,MONETT-MO,1,100.0
2015Q2,CERTIFIED,29019,47,49,26998.0,103081.0,260000.0,23733.0,74819.0,156140.0,6,61131,POST-DOCTORAL FELLOW,COLUMBIA-MO,47,100.0
2015Q2,CERTIFIED,29021,2,2,56000.0,88950.0,121900.0,42203.0,57294.0,72384.0,6,33531,ENGINEER,ST. JOSEPH-MO,1,50.0
2015Q2,CERTIFIED,29023,1,1,141856.0,141856.0,141856.0,117312.0,117312.0,117312.0,6,62211,STAFF PHARMACIST,POPLAR BLUFF-MO,1,100.0
2015Q2,CERTIFIED,29027,5,5,45000.0,80110.0,195435.0,38917.0,76220.0,185536.0,5,72111,ENGINEER,COLUMBIA-MO,5,100.0
2015Q2,CERTIFIED,29031,5,5,24700.0,57905.0,106427.0,24606.0,52174.0,105210.0,5,61131,ASSISTANT PROFESSOR,CAPE GIRARDEAU-MO,5,100.0
2015Q2,CERTIFIED,29037,2,2,62608.0,66304.0,70000.0,60840.0,61724.0,62608.0,6,11511,ELECTRICAL ENGINEER,ARCHIE-MO,2,100.0
2015Q2,CERTIFIED,29041,2,2,42598.0,42598.0,42598.0,42598.0,42598.0,42598.0,8,62211,MEDICAL TECHNOLOGIST,BROOKFIELD-MO,2,100.0
2015Q2,CERTIFIED,29047,9,9,45344.0,81257.0,172640.0,45344.0,71425.0,118186.0,6,54151,CLINICAL PHARMACIST,KANSAS CITY-MO,8,88.89
2015Q2,CERTIFIED,29051,7,7,56520.0,197103.0,400000.0,54891.0,115371.0,207438.0,7,54151,SENIOR PROGRAMMER ANALYST,JEFFERSON CITY-MO,7,100.0
2015Q2,CERTIFIED,29063,1,1,46114.0,46114.0,46114.0,46114.0,46114.0,46114.0,6,62211,MEDICAL TECHNOLOGIST,CAMERON-MO,1,100.0
2015Q2,CERTIFIED,29065,1,1,60000.0,60000.0,60000.0,58656.0,58656.0,58656.0,6,33451,ELECTRICAL ENGINEER,ROLLA-MO,1,100.0
2015Q2,CERTIFIED,29071,56,162,22880.0,74170.0,208000.0,22006.0,65895.0,172078.0,5,54151,PROGRAMMER ANALYST,CHESTERFIELD-MO,25,44.64
2015Q2,CERTIFIED,29077,29,30,24918.0,152809.0,250000.0,24918.0,101368.0,187200.0,6,62211,PSYCHIATRIST,SPRINGFIELD-MO,28,96.55
2015Q2,CERTIFIED,29083,3,3,200000.0,233333.0,250000.0,166629.0,185765.0,205130.0,7,62111,PSYCHIATRIST,CLINTON-MO,3,100.0
2015Q2,CERTIFIED,29095,338,338,28000.0,72854.0,350000.0,27914.0,64138.0,229195.0,5,54151,SOFTWARE ENGINEER,NORTH KANSAS CITY-MO,298,88.17
2015Q2,CERTIFIED,29097,3,3,66500.0,98012.0,145163.0,66498.0,95964.0,145163.0,6,33999,"EXECUTIVE DIRECTOR OF OPERATIONS (HAYWARD, CA)",CARTHAGE-MO,1,33.33
2015Q2,CERTIFIED,29099,2,2,252500.0,252500.0,252500.0,172890.0,172890.0,172890.0,6,62111,PAIN MEDICINE PHYSICIAN,FESTUS-MO,2,100.0
2015Q2,CERTIFIED,29101,16,16,41300.0,60653.0,93600.0,31283.0,53921.0,75587.0,7,56132,PROJECT ENGINEER,WARRENSBURG-MO,13,81.25
2015Q2,CERTIFIED,29103,1,1,61922.0,61922.0,61922.0,61922.0,61922.0,61922.0,7,61111,PERSONNEL MANAGER,NEWARK-MO,1,100.0
2015Q2,CERTIFIED,29109,1,1,74000.0,74000.0,74000.0,69326.0,69326.0,69326.0,7,33633,SENIOR PROJECT ENGINEER,MT. VERNON-MO,1,100.0
2015Q2,CERTIFIED,29119,1,1,50000.0,50000.0,50000.0,48485.0,48485.0,48485.0,6,32111,WALNUT LUMBER PROCESSING RESEARCH SCIENTIST,NEOSHO-MO,1,100.0
2015Q2,CERTIFIED,29129,4,4,39216.0,40778.0,45466.0,28683.0,28683.0,28683.0,5,11299,MANAGER TRAINEE,PRINCETON-MO,4,100.0
2015Q2,CERTIFIED,29145,1,1,240000.0,240000.0,240000.0,81952.0,81952.0,81952.0,6,62211,RHEUMATOLOGIST,JOPLIN-MO,1,100.0
2015Q2,CERTIFIED,29147,1,1,70282.0,70282.0,70282.0,53827.0,53827.0,53827.0,6,61131,ASSISTANT PROFESSOR OF COMPUTER SCIENCE,MARYVILLE-MO,1,100.0
2015Q2,CERTIFIED,29151,1,1,262500.0,262500.0,262500.0,177549.0,177549.0,177549.0,7,62211,PHYSICIAN,JEFFERSON CITY-MO,1,100.0
2015Q2,CERTIFIED,29157,1,1,30680.0,30680.0,30680.0,30098.0,30098.0,30098.0,4,55111,PROJECT ANALYST,PERRYVILLE-MO,1,100.0
2015Q2,CERTIFIED,29159,1,1,60000.0,60000.0,60000.0,38834.0,38834.0,38834.0,6,33639,SR. PLANT TECHNICAL ANALYST,SEDALIA-MO,1,100.0
2015Q2,CERTIFIED,29161,4,4,62500.0,72833.0,78166.0,45053.0,58822.0,66331.0,4,54171,SENIOR RESEARCH ASSOCIATE,ROLLA-MO,4,100.0
2015Q2,CERTIFIED,29165,7,7,52000.0,111764.0,155000.0,46550.0,81547.0,130749.0,5,54169,CHIEF OPERATING OFFICER,KANSAS CITY-MO,6,85.71
2015Q2,CERTIFIED,29177,2,2,100000.0,100000.0,100000.0,76398.0,76398.0,76398.0,5,54151,SR PROGRAMMER ANALYST,CHESTERFIELD-MO,2,100.0
2015Q2,CERTIFIED,29183,37,37,34154.0,63565.0,91104.0,34154.0,56185.0,76419.0,6,54151,PROGRAMMER ANALYST,SAINT PETERS-MO,28,75.68
2015Q2,CERTIFIED,29189,930,978,32500.0,79986.0,323960.0,23442.0,69508.0,150758.0,5,54151,PROGRAMMER ANALYST,ST. LOUIS-MO,431,46.34
2015Q2,CERTIFIED,29209,2,2,47840.0,47840.0,47840.0,46634.0,46634.0,46634.0,8,7114,BUSINESS OPERATIONS SPECIALIST,BRANSON-MO,2,100.0
2015Q2,CERTIFIED,29211,1,1,65520.0,65520.0,65520.0,44262.0,44262.0,44262.0,7,62151,MEDICAL TECHNOLOGIST,MILAN-MO,1,100.0
2015Q2,CERTIFIED,29219,1,1,54500.0,54500.0,54500.0,43971.0,43971.0,43971.0,4,62111,MEDICAL TECHNOLOGIST,TROY-MO,1,100.0
2015Q2,CERTIFIED,29510,159,159,25000.0,74008.0,240000.0,17370.0,60541.0,185682.0,6,61131,POSTDOCTORAL RESEARCH ASSOCIATE,ST. LOUIS-MO,144,90.57
2015Q2,CERTIFIED,30015,2,2,42931.0,44034.0,45136.0,36878.0,39905.0,42931.0,6,62211,HEALTH EDUCATOR INFECTION CONTROL PREVENTIST,BIG SANDY-MT,2,100.0
2015Q2,CERTIFIED,30019,1,1,39499.0,39499.0,39499.0,39499.0,39499.0,39499.0,9,1119,AGRICULTURIST/ANIMAL SCIENTIST,FLAXVILLE-MT,1,100.0
2015Q2,CERTIFIED,30029,2,2,74006.0,124503.0,175000.0,74006.0,81349.0,88691.0,7,62211,PODISTRIST,WHITEFISH-MT,2,100.0
2015Q2,CERTIFIED,30031,6,7,27310.0,46332.0,80000.0,27310.0,42710.0,73570.0,7,61131,POSTDOCTORAL RESEARCHER,BOZEMAN-MT,6,100.0
2015Q2,CERTIFIED,30043,3,3,24378.0,83479.0,145354.0,23580.0,72416.0,130707.0,7,32799,DIRECTOR HUMAN RESOURCES,THREE FORKS-MT,1,33.33
2015Q2,CERTIFIED,30049,1,1,24378.0,24378.0,24378.0,23580.0,23580.0,23580.0,8,62322,MENTAL HEALTH COUNSELOR,HELENA-MT,1,100.0
2015Q2,CERTIFIED,30055,1,1,65920.0,65920.0,65920.0,64730.0,64730.0,64730.0,6,51791,"ENGINEER, NETWORKING AND SWITCHING",CIRCLE-MT,1,100.0
2015Q2,CERTIFIED,30063,3,3,28246.0,44783.0,62286.0,26790.0,40307.0,50315.0,4,62151,KINDERGARTEN TEACHER,MISSOULA-MT,3,100.0
2015Q2,CERTIFIED,30111,4,4,43472.0,251690.0,660000.0,43389.0,110141.0,178381.0,7,21229,RESEARCH ANALYST,BILLINGS-MT,4,100.0
2015Q2,CERTIFIED,31001,1,1,266000.0,266000.0,266000.0,221042.0,221042.0,221042.0,9,62211,PSYCHIATRIST/PAIN MANAGEMENT SPECIALIST,HASTINGS-NE,1,100.0
2015Q2,CERTIFIED,31019,2,2,45000.0,55000.0,65000.0,43650.0,50061.0,56472.0,9,61131,ASSISTANT PROFESSOR,KEARNEY-NE,2,100.0
2015Q2,CERTIFIED,31033,2,2,80046.0,81783.0,83520.0,69950.0,74495.0,79040.0,6,45399,SAP BASIS ADMINISTRATOR,SIDNEY-NE,1,50.0
2015Q2,CERTIFIED,31047,1,1,40440.0,40440.0,40440.0,40440.0,40440.0,40440.0,6,61111,SECONDARY ENGLISH TEACHER,LEXINGTON-NE,1,100.0
2015Q2,CERTIFIED,31055,266,269,32600.0,742652.0,176800000.0,26645.0,67190.0,187199.0,6,54151,SOFTWARE DEVELOPER,OMAHA-NE,176,66.17
2015Q2,CERTIFIED,31079,2,2,42000.0,44175.0,46350.0,41912.0,44096.0,46280.0,6,61121,INSTITUTIONAL RESEARCH ANALYST,GRAND ISLAND-NE,2,100.0
2015Q2,CERTIFIED,31089,1,1,45500.0,45500.0,45500.0,38626.0,38626.0,38626.0,6,32541,QUALITY CONTROL AND PRODUCT SAFETY MANAGER,O'NEILL-NE,1,100.0
2015Q2,CERTIFIED,31099,1,1,54080.0,54080.0,54080.0,48381.0,48381.0,48381.0,6,62211,MEDICAL TECHNOLOGIST,FRANKLIN-NE,1,100.0
2015Q2,CERTIFIED,31109,65,65,28018.0,73370.0,552534.0,21694.0,63476.0,505069.0,5,54151,SYSTEMS ANALYST,LINCOLN-NE,54,83.08
2015Q2,CERTIFIED,31117,1,1,260000.0,260000.0,260000.0,137382.0,137382.0,137382.0,10,62111,PSYCHIATRIST,NORTH PLATTE-NE,1,100.0
2015Q2,CERTIFIED,31119,2,3,72000.0,244558.0,417116.0,45781.0,116490.0,187199.0,6,62111,PULMONOLOGY/CRITICAL CARE PHYSICIAN,NORFOLK-NE,2,100.0
2015Q2,CERTIFIED,31121,3,3,34507.0,39671.0,50000.0,29931.0,33793.0,41517.0,9,32541,LABORATORY CONTROL SCIENTIST,GRAND ISLAND-NE,3,100.0
2015Q2,CERTIFIED,31143,3,3,35568.0,36123.0,36400.0,35464.0,35464.0,35464.0,6,42449,MARKET RESEARCH ANALYST,OLIVE BRANCH-MS,3,100.0
2015Q2,CERTIFIED,31147,2,2,32828.0,37978.0,43129.0,29557.0,36067.0,42578.0,6,62211,MEDICAL TECHNOLOGIST,FALLS CITY-NE,2,100.0
2015Q2,CERTIFIED,31153,20,20,43488.0,91132.0,120000.0,40976.0,77436.0,106475.0,5,54191,DATABASE DEVELOPER,PAPILLION-NE,7,35.0
2015Q2,CERTIFIED,31155,3,3,49837.0,57047.0,65998.0,49837.0,57027.0,65936.0,5,62211,PLANNER,FREMONT-NE,3,100.0
2015Q2,CERTIFIED,31169,4,4,60000.0,73625.0,100000.0,52146.0,61360.0,77376.0,6,22131,EMBEDDED SOFTWARE ENGINEER,DESHLER-NE,4,100.0
2015Q2,CERTIFIED,31177,1,1,85000.0,85000.0,85000.0,79227.0,79227.0,79227.0,6,32519,AUTOMATION SUPPORT ENGINEER - LEVEL 2,BLAIR-NE,1,100.0
2015Q2,CERTIFIED,32003,315,357,32240.0,76683.0,400000.0,28995.0,67230.0,210309.0,6,54151,PROGRAMMER ANALYST,LAS VEGAS-NV,202,64.13
2015Q2,CERTIFIED,32005,3,3,40000.0,47252.0,61755.0,30077.0,38411.0,55078.0,7,5614,MARKET RESEARCH ANALYSTS,STATELINE-NV,3,100.0
2015Q2,CERTIFIED,32007,15,15,63138.0,93586.0,127613.0,49130.0,67880.0,89773.0,8,21222,OPEN PIT MINE ENGINEER,ELKO-NV,12,80.0
2015Q2,CERTIFIED,32011,1,1,59114.0,59114.0,59114.0,59114.0,59114.0,59114.0,4,62151,MEDICAL TECHNOLOGIST,BATTLE MOUNTAIN-NV,1,100.0
2015Q2,CERTIFIED,32019,6,6,52000.0,77253.0,90000.0,49067.0,73726.0,87173.0,5,54151,COMPUTER SYSTEMS ANALYST,CARSON CITY-NV,6,100.0
2015Q2,CERTIFIED,32023,1,1,140000.0,140000.0,140000.0,101837.0,101837.0,101837.0,9,21222,ENGINEERING MANAGER,ROUND MOUNTAIN-NV,1,100.0
2015Q2,CERTIFIED,32029,1,1,50000.0,50000.0,50000.0,45864.0,45864.0,45864.0,6,33611,FINANCE MANAGEMENT ANALYST,SPARKS-NV,1,100.0
2015Q2,CERTIFIED,32031,45,46,35000.0,84545.0,253063.0,26707.0,67432.0,228800.0,5,54151,SYSTEMS ANALYST SAP,RENO-NV,39,86.67
2015Q2,CERTIFIED,32033,2,2,93500.0,110806.0,128112.0,93434.0,106829.0,120224.0,5,21239,MAINTENANCE ELECTRICAL ENGINEER,RUTH-NV,2,100.0
2015Q2,CERTIFIED,32510,6,7,44000.0,116338.0,260000.0,40165.0,93281.0,205192.0,5,56111,HOSPITALIST PHYSICIAN,CARSON CITY-NV,2,33.33
2015Q2,CERTIFIED,33001,10,10,62000.0,185014.0,350000.0,56222.0,123868.0,166067.0,5,62211,HOSPITALISTS,LACONIA-NH,8,80.0
2015Q2,CERTIFIED,33003,3,3,50000.0,104000.0,200000.0,46446.0,79185.0,138590.0,6,62211,ASSISTANT DIRECTOR OF FIANANCE,WOLFEBORO-NH,2,66.67
2015Q2,CERTIFIED,33005,16,16,36750.0,85543.0,126979.0,33980.0,74984.0,125445.0,6,42441,SENIOR UNIX ADMINISTRATOR,KEENE-NH,13,81.25
2015Q2,CERTIFIED,33009,43,69,41010.0,104012.0,232780.0,26832.0,56542.0,148990.0,5,62111,RESEARCH ASSOCIATE B,LEBANON-NH,42,97.67
2015Q2,CERTIFIED,33011,351,358,30000.0,70371.0,300000.0,28538.0,63130.0,181480.0,6,54151,PROGRAMMER ANALYST,NASHUA-NH,269,76.64
2015Q2,CERTIFIED,33013,6,6,40851.0,76359.0,166500.0,40851.0,63405.0,123448.0,5,5414,CHIEF ENGINEER,WEBSTER-NH,6,100.0
2015Q2,CERTIFIED,33015,124,209,31907.0,71223.0,200000.0,31408.0,60288.0,158288.0,6,54151,PROGRAMMER ANALYST,MANCHESTER-NH,40,32.26
2015Q2,CERTIFIED,33017,9,9,64106.0,121660.0,210000.0,49130.0,99426.0,158288.0,6,62111,PLANT MANAGER / PROCESS ENGINEER,ROCHESTER-NH,8,88.89
2015Q2,CERTIFIED,33019,1,1,47840.0,47840.0,47840.0,46842.0,46842.0,46842.0,7,52393,ASSOCIATE FINANCIAL ADVISOR,NEW LONDON-NH,1,100.0
2015Q2,CERTIFIED,34001,13,13,40866.0,80558.0,143000.0,37380.0,69751.0,117291.0,7,32541,"SCIENTIST I, PRODUCT DEVELOPMENT",BUENA-NJ,11,84.62
2015Q2,CERTIFIED,34003,1900,2154,23100.0,67703.0,250000.0,19843.0,61527.0,211994.0,5,54151,PROGRAMMER ANALYST,PARAMUS-NJ,1223,64.37
2015Q2,CERTIFIED,34005,278,361,37200.0,70079.0,300000.0,29224.0,62089.0,132725.0,5,54151,IT CONSULTANT,MT. LAUREL-NJ,180,64.75
2015Q2,CERTIFIED,34007,145,147,33093.0,71058.0,195363.0,21008.0,63036.0,139485.0,6,54151,PROGRAMMER ANALYST,CHERRY HILL-NJ,88,60.69
2015Q2,CERTIFIED,34009,1,1,37939.0,37939.0,37939.0,37939.0,37939.0,37939.0,6,44814,ADMINISTRATIVE SERVICES MANAGER,OCEAN CITY-NJ,1,100.0
2015Q2,CERTIFIED,34013,705,1408,32800.0,260317.0,124800000.0,30450.0,71164.0,246002.0,6,54151,PROGRAMMER ANALYST,NEWARK-NJ,378,53.62
2015Q2,CERTIFIED,34015,8,8,44000.0,89675.0,204700.0,43785.0,76974.0,143125.0,6,33299,PHARMACIST,THOROFARE-NJ,7,87.5
2015Q2,CERTIFIED,34017,3569,4262,32000.0,80130.0,425000.0,20960.0,67416.0,195208.0,6,54121,ADVISORY SENIOR,JERSEY CITY-NJ,1240,34.74
2015Q2,CERTIFIED,34019,34,34,21000.0,83466.0,180000.0,17659.0,64442.0,156832.0,6,21111,ADVANCED RESEARCHER,ANNANDALE-NJ,30,88.24
2015Q2,CERTIFIED,34021,3921,5240,35610.0,70399.0,262558.0,21819.0,64237.0,175115.0,6,54151,PROGRAMMER ANALYST,PRINCETON-NJ,2489,63.48
2015Q2,CERTIFIED,34023,19205,41371,22880.0,77026.0,176800000.0,21819.0,62336.0,173472.0,6,54151,PROGRAMMER ANALYST,EDISON-NJ,5973,31.1
2015Q2,CERTIFIED,34025,256,309,36000.0,80485.0,270400.0,29328.0,69648.0,181750.0,5,54151,ENGINEER,RED BANK-NJ,176,68.75
2015Q2,CERTIFIED,34027,1123,1381,26000.0,71397.0,665000.0,16890.0,62033.0,248352.0,5,54151,PROGRAMMER ANALYST,PARSIPPANY-NJ,721,64.2
2015Q2,CERTIFIED,34029,36,36,46571.0,65788.0,125000.0,39166.0,58762.0,94536.0,5,54151,PROGRAMMER ANALYST,TOMS RIVER-NJ,31,86.11
2015Q2,CERTIFIED,34031,221,247,36858.0,69524.0,138434.0,33114.0,63245.0,131269.0,6,54151,PROGRAMMER ANALYST,WAYNE-NJ,104,47.06
2015Q2,CERTIFIED,34033,1,1,111634.0,111634.0,111634.0,111634.0,111634.0,111634.0,6,32521,ENGINEERING MANAGER,PITTSGROVE-NJ,1,100.0
2015Q2,CERTIFIED,34035,2618,15555,26000.0,69800.0,355324.0,23358.0,64286.0,215509.0,5,54151,PROGRAMMER ANALYST,SOMERSET-NJ,1070,40.87
2015Q2,CERTIFIED,34037,11,11,60674.0,79365.0,100000.0,60674.0,74022.0,98696.0,6,33451,SENIOR APPLICATION DEVELOPER,NEWTON-NJ,8,72.73
2015Q2,CERTIFIED,34039,5684,7167,27907.0,66728.0,266500.0,22360.0,60833.0,248352.0,5,54151,PROGRAMMER ANALYST,PISCATAWAY-NJ,3407,59.94
2015Q2,CERTIFIED,34041,5,5,43390.0,100784.0,185000.0,43390.0,87423.0,153629.0,5,62111,HOSPITALIST PHYSICIAN,PHILLIPSBURG-NJ,5,100.0
2015Q2,CERTIFIED,35001,134,230,32416.0,86228.0,490000.0,26832.0,63050.0,187200.0,5,54151,PHYSICAL THERAPIST,ALBUQUERQUE-NM,91,67.91
2015Q2,CERTIFIED,35005,5,5,54679.0,191456.0,250000.0,47997.0,122651.0,184621.0,6,62111,PHYSICIAN - OB/GYN,ROSWELL-NM,5,100.0
2015Q2,CERTIFIED,35007,2,2,41080.0,123032.0,204984.0,41080.0,116542.0,192005.0,7,62211,MEDICAL TECHNOLOGIST,RATON-NM,2,100.0
2015Q2,CERTIFIED,35009,2,2,75000.0,136300.0,197600.0,62254.0,68858.0,75462.0,7,3115,WHEY PRODUCTION MANAGER,CLOVIS-NM,2,100.0
2015Q2,CERTIFIED,35013,9,9,33224.0,112769.0,210000.0,29450.0,85489.0,187199.0,6,62111,DENTIST,LAS CRUCES-NM,9,100.0
2015Q2,CERTIFIED,35015,2,2,68108.0,132854.0,197600.0,54710.0,65086.0,75462.0,6,61131,COLLEGE ASSISTANT PROFESSOR,CARLSBAD-NM,2,100.0
2015Q2,CERTIFIED,35025,4,4,51459.0,135415.0,197600.0,41434.0,67855.0,79061.0,6,62121,DENTIST,HOBBS-NM,2,50.0
2015Q2,CERTIFIED,35027,3,3,30000.0,43231.0,49847.0,30000.0,31333.0,32000.0,6,61111,7TH GRADE MATH TEACHER,RUIDOSO-NM,3,100.0
2015Q2,CERTIFIED,35031,11,11,32000.0,54183.0,225000.0,32000.0,44716.0,140400.0,6,61111,PUBLIC SCHOOL TEACHER,GALLUP-NM,11,100.0
2015Q2,CERTIFIED,35035,1,1,81557.0,81557.0,81557.0,81557.0,81557.0,81557.0,7,31213,MARKETING MANAGER,ANTHONY-NM,1,100.0
2015Q2,CERTIFIED,35041,1,2,56160.0,56160.0,56160.0,52582.0,52582.0,52582.0,6,54133,AUTOMATION ENGINEER,PORTALES-NM,1,100.0
2015Q2,CERTIFIED,35043,1,1,50000.0,50000.0,50000.0,45739.0,45739.0,45739.0,6,51121,SOFTWARE DEVELOPER,CORRALES-NM,1,100.0
2015Q2,CERTIFIED,35045,19,19,36201.0,47085.0,200000.0,36201.0,41510.0,94182.0,6,61111,PUBLIC SCHOOL TEACHER,SHIPROCK-NM,19,100.0
2015Q2,CERTIFIED,35047,1,1,485000.0,485000.0,485000.0,178194.0,178194.0,178194.0,4,62111,ORTHOPEDIC SURGEON,LAS VEGAS-NM,1,100.0
2015Q2,CERTIFIED,35049,33,33,30264.0,54423.0,197600.0,30264.0,49223.0,185307.0,6,61111,PUBLIC SCHOOL TEACHER,SANTA FE-NM,31,93.94
2015Q2,CERTIFIED,35051,1,1,48662.0,48662.0,48662.0,47403.0,47403.0,47403.0,7,62211,INFECTION CONTROL SPECIALIST,TRUTH OR CONSEQUENCES-NM,1,100.0
2015Q2,CERTIFIED,35053,2,2,50211.0,57606.0,65000.0,50211.0,57460.0,64710.0,6,61131,ASSISTANT PROFESSOR,SOCORRO-NM,2,100.0
2015Q2,CERTIFIED,36001,199,281,35000.0,69131.0,180000.0,24149.0,60812.0,175000.0,5,54151,PROGRAMMER ANALYST,ALBANY-NY,164,82.41
2015Q2,CERTIFIED,36003,3,3,58760.0,66759.0,76458.0,58115.0,58330.0,58760.0,6,33651,HVAC SYSTEMS ENGINEER,HORNELL-NY,3,100.0
2015Q2,CERTIFIED,36005,202,302,37440.0,74322.0,250000.0,23733.0,64018.0,203798.0,6,62211,PHYSICIAN IN A POST GRADUATE TRAINING PROGRAM,BRONX-NY,201,99.5
2015Q2,CERTIFIED,36007,22,22,28870.0,136692.0,384800.0,28870.0,81132.0,144061.0,6,62211,PEDIATRIC PHYSICIAN,BINGHAMTON-NY,22,100.0
2015Q2,CERTIFIED,36009,2,2,89500.0,182250.0,275000.0,71219.0,119527.0,167835.0,6,62111,INDUSTRIAL PROJECT ENGINEER,OLEAN-NY,2,100.0
2015Q2,CERTIFIED,36013,4,4,40000.0,171250.0,260000.0,40000.0,80876.0,138278.0,6,62111,"LECTURER, MUSIC THEORY",LAKEWOOD-NY,4,100.0
2015Q2,CERTIFIED,36015,2,2,58756.0,65708.0,72659.0,57512.0,59665.0,61818.0,5,54151,COMPUTER SOFTWARE ENGINEER II,HORSEHEADS-NY,2,100.0
2015Q2,CERTIFIED,36017,3,3,52261.0,71067.0,98800.0,46758.0,54378.0,66560.0,5,32541,PD&TS SENIOR RESEARCH ASSOCIATE,NORWICH-NY,2,66.67
2015Q2,CERTIFIED,36019,3,3,42000.0,64587.0,100000.0,38460.0,45954.0,60174.0,6,61131,LECTURER,PLATTSBURGH-NY,2,66.67
2015Q2,CERTIFIED,36021,3,3,72394.0,75798.0,79000.0,65853.0,73223.0,78603.0,6,54151,INTERACTIVE DEVELOPER II,SPENCERTOWN-NY,2,66.67
2015Q2,CERTIFIED,36023,22,22,40000.0,67055.0,96554.0,35235.0,60225.0,96554.0,6,54138,PROJECT MANAGER,CORTLAND-NY,6,27.27
2015Q2,CERTIFIED,36025,1,1,42266.0,42266.0,42266.0,42266.0,42266.0,42266.0,6,62211,MEDICAL TECHNOLOGIST,MARGARETVILLE-NY,1,100.0
2015Q2,CERTIFIED,36027,22,22,34382.0,66115.0,200000.0,34382.0,61123.0,177112.0,8,54151,PROGRAMMER ANALYST,POUGHKEEPSIE-NY,9,40.91
2015Q2,CERTIFIED,36029,252,253,21507.0,90141.0,325000.0,21507.0,73746.0,224000.0,6,52211,MEDICAL RESIDENT PGY-4,BUFFALO-NY,195,77.38
2015Q2,CERTIFIED,36033,3,3,52000.0,269200.0,390300.0,38688.0,215703.0,304211.0,7,62211,GENERAL SURGEON,MALONE-NY,3,100.0
2015Q2,CERTIFIED,36035,1,1,51688.0,51688.0,51688.0,49234.0,49234.0,49234.0,7,62211,CLINICAL LABORATORY TECHNOLOGIST,GLOVERSVILLE-NY,1,100.0
2015Q2,CERTIFIED,36037,3,5,38480.0,43681.0,49323.0,38480.0,38535.0,38646.0,5,33391,JR. INTERNATIONAL BUYER,BATAVIA-NY,3,100.0
2015Q2,CERTIFIED,36039,2,2,37336.0,43129.0,48922.0,37045.0,42983.0,48922.0,6,81311,REGULATORY & COMPLIANCE ANALYST,WINDHAM-NY,2,100.0
2015Q2,CERTIFIED,36041,1,1,58000.0,58000.0,58000.0,55286.0,55286.0,55286.0,6,52421,ACCOUNTANT,NORTHVILLE-NY,1,100.0
2015Q2,CERTIFIED,36043,6,6,50000.0,55696.0,70000.0,41891.0,50464.0,63357.0,5,33911,NUCLEAR MEDICINE TECHNOLOGIST,UTICA-NY,5,83.33
2015Q2,CERTIFIED,36047,621,1276,24690.0,68132.0,450000.0,24690.0,61670.0,203798.0,6,56131,PHYSICAL THERAPIST,BROOKLYN-NY,586,94.36
2015Q2,CERTIFIED,36049,7,7,64170.0,157465.0,675000.0,46904.0,86659.0,231192.0,6,33651,SYSTEMS ENGINEER I,WATERTOWN-NY,6,85.71
2015Q2,CERTIFIED,36051,2,2,53373.0,58176.0,62980.0,39229.0,46301.0,53373.0,8,32711,ASSISTANT PROFESSOR,LEROY-NY,2,100.0
