quarter,result,state,app_count,worker_count,min_yr_sal,avg_yr_sal,max_yr_sal,min_pw,avg_pw,max_pw,avg_decdur,naics5,job,workcity,samest,ssst
2015Q4,CERTIFIED,WA,3745,5664,28000.0,101637.0,1138777.0,21445.0,84377.0,247541.0,5,54151.0,SOFTWARE ENGINEER,REDMOND-WA,1816,48.49
2015Q4,CERTIFIED,WI,1211,2762,23400.0,81523.0,500000.0,19290.0,66981.0,249454.0,5,54151,PROGRAMMER ANALYST,MILWAUKEE-WI,288,23.78
2015Q4,CERTIFIED,WV,88,130,30767.0,111783.0,500000.0,19030.0,74651.0,249330.0,5,61131.0,ASSISTANT PROFESSOR,MORGANTOWN-WV,54,61.36
2015Q4,CERTIFIED,WY,31,37,40008.0,151073.0,450000.0,35402.0,89003.0,206856.0,5,62111,ONCOLOGY AND HEMATOLOGY PHYSICIAN,CHEYENNE-WY,23,74.19
2015Q4,CERTIFIED-WITHDRAWN,AK,5,5,54662.0,77211.0,106760.0,43451.0,61297.0,89315.0,216,61131,ASSISTANT PROFESSOR,FAIRBANKS-AK,3,60.0
2015Q4,CERTIFIED-WITHDRAWN,AL,29,29,42000.0,82563.0,248000.0,35624.0,69761.0,137238.0,214,54151,QUALITY ENGINEER,BIRMINGHAM-AL,10,34.48
2015Q4,CERTIFIED-WITHDRAWN,AR,16,17,22572.0,98894.0,250000.0,18410.0,84500.0,189114.0,222,54151,CHIEF ENGINEER,BENTONVILLE-AR,3,18.75
2015Q4,CERTIFIED-WITHDRAWN,AZ,172,214,39264.0,92106.0,273000.0,32011.0,69240.0,118622.0,237,54151.0,NEPHROLOGIST,PHOENIX-AZ,77,44.77
2015Q4,CERTIFIED-WITHDRAWN,CA,3190,3348,33280.0,103952.0,457500.0,21486.0,88858.0,234648.0,302,54151,SOFTWARE ENGINEER,MOUNTAIN VIEW-CA,2485,77.9
2015Q4,CERTIFIED-WITHDRAWN,CO,174,205,31190.0,76788.0,275000.0,26998.0,66281.0,225035.0,366,54151,PROGRAMMER ANALYST,DENVER-CO,95,54.6
2015Q4,CERTIFIED-WITHDRAWN,CT,171,174,42000.0,96316.0,228800.0,37794.0,77455.0,171475.0,282,54151,PROGRAMMER ANALYST,NAUGATUCK-CT,119,69.59
2015Q4,CERTIFIED-WITHDRAWN,DC,89,89,31200.0,88589.0,375000.0,26998.0,72842.0,160160.0,301,54151.0,JAVA SOFTWARE PROGRAMMER,WASHINGTON-DC,51,57.3
2015Q4,CERTIFIED-WITHDRAWN,DE,66,84,39582.0,81077.0,343200.0,33363.0,64804.0,145954.0,300,54151,ANALYST,WILMINGTON-DE,18,27.27
2015Q4,CERTIFIED-WITHDRAWN,FL,341,421,29994.0,78056.0,300000.0,20114.0,65191.0,225576.0,258,54151,PROGRAMMER ANALYST,ROCKLEDGE-FL,192,56.3
2015Q4,CERTIFIED-WITHDRAWN,GA,464,519,29890.0,73757.0,190000.0,23450.0,62392.0,142147.0,242,54151,SYSTEMS ANALYST,ATLANTA-GA,317,68.32
2015Q4,CERTIFIED-WITHDRAWN,HI,33,33,28142.0,64209.0,139056.0,22060.0,51007.0,84718.0,415,5417,INSTRUCTOR,HONOLULU-HI,27,81.82
2015Q4,CERTIFIED-WITHDRAWN,IA,65,65,36800.0,109998.0,330000.0,33870.0,82765.0,210600.0,352,61131,ASSISTANT PROFESSOR,IOWA CITY-IA,48,73.85
2015Q4,CERTIFIED-WITHDRAWN,ID,40,40,27040.0,80988.0,140500.0,17060.0,70623.0,124966.0,199,33441,NVE SSD VALIDATION ENGINEER,BOISE-ID,27,67.5
2015Q4,CERTIFIED-WITHDRAWN,IL,574,776,30500.0,81680.0,300000.0,22990.0,65289.0,187200.0,292,54151.0,PROGRAMMER ANALYST,CHICAGO-IL,332,57.84
2015Q4,CERTIFIED-WITHDRAWN,IN,137,170,35734.0,78384.0,499990.0,27123.0,56810.0,187200.0,442,61131,ASSISTANT PROFESSOR,INDIANAPOLIS-IN,94,68.61
2015Q4,CERTIFIED-WITHDRAWN,KS,33,72,40706.0,76655.0,302000.0,26430.0,57704.0,187200.0,280,61131,ASSISTANT PROFESSOR,MANHATTAN-KS,19,57.58
2015Q4,CERTIFIED-WITHDRAWN,KY,23,32,34755.0,63981.0,129391.0,24794.0,52586.0,83741.0,231,54151,BUSINESS ANALYST,LOUISVILLE-KY,9,39.13
2015Q4,CERTIFIED-WITHDRAWN,LA,31,31,29536.0,74968.0,129000.0,29536.0,60714.0,114275.0,318,54133,PETROPHYSICAL ENGINEER/GEOMECHANICIST,NEW ORLEANS-LA,13,41.94
2015Q4,CERTIFIED-WITHDRAWN,MA,579,612,28829.0,317473.0,137280000.0,28829.0,67073.0,202904.0,354,54151.0,RESEARCH FELLOW,BOSTON-MA,364,62.87
2015Q4,CERTIFIED-WITHDRAWN,MD,220,243,38000.0,76543.0,217500.0,27352.0,61693.0,134035.0,376,54151.0,RESEARCH FELLOW,BETHESDA-MD,128,58.18
2015Q4,CERTIFIED-WITHDRAWN,ME,5,5,43000.0,52922.0,64480.0,37440.0,42686.0,54538.0,236,54151,RESEARCH FELLOW,AUGUSTA-ME,2,40.0
2015Q4,CERTIFIED-WITHDRAWN,MI,447,472,28787.0,71753.0,200000.0,21570.0,62825.0,151341.0,251,54151,COMPUTER PROGRAMMER,ANN ARBOR-MI,389,87.02
2015Q4,CERTIFIED-WITHDRAWN,MN,144,274,36245.0,79769.0,217500.0,34819.0,72360.0,189440.0,206,54151.0,PROGRAMMER ANALYST,MINNEAPOLIS-MN,55,38.19
2015Q4,CERTIFIED-WITHDRAWN,MO,169,176,28122.0,76846.0,313384.0,24378.0,62920.0,141232.0,376,54151.0,SOFTWARE ENGINEER,NORTH KANSAS CITY-MO,103,60.95
2015Q4,CERTIFIED-WITHDRAWN,MS,18,19,37024.0,78900.0,225000.0,29994.0,55998.0,164154.0,408,61131,COMPUTER SYSTEMS CONSULTANT,STARKVILLE-MS,14,77.78
2015Q4,CERTIFIED-WITHDRAWN,MT,4,4,60000.0,78823.0,90000.0,26021.0,41449.0,54912.0,223,54171,STAFF SCIENTIST,HAMILTON-MT,2,50.0
2015Q4,CERTIFIED-WITHDRAWN,NC,297,309,36250.0,76924.0,250000.0,28246.0,66256.0,187200.0,279,54151.0,PROGRAMMER ANALYST,RALEIGH-NC,154,51.85
2015Q4,CERTIFIED-WITHDRAWN,ND,26,62,41500.0,111541.0,259350.0,34632.0,95415.0,226042.0,297,62211,ENDOCRINOLOGIST,FARGO-ND,17,65.38
2015Q4,CERTIFIED-WITHDRAWN,NE,88,102,30000.0,82481.0,435000.0,27165.0,67525.0,279230.0,248,54151,SOFTWARE DEVELOPER,OMAHA-NE,79,89.77
2015Q4,CERTIFIED-WITHDRAWN,NH,39,39,40632.0,87337.0,400000.0,37918.0,62514.0,178464.0,504,61131,RESEARCH ASSOCIATE B,LEBANON-NH,26,66.67
2015Q4,CERTIFIED-WITHDRAWN,NJ,641,682,30971.0,78955.0,245000.0,27435.0,69701.0,218774.0,221,54151,PROGRAMMER ANALYST,JERSEY CITY-NJ,397,61.93
2015Q4,CERTIFIED-WITHDRAWN,NM,6,6,37960.0,64021.0,135000.0,36546.0,51058.0,92394.0,250,61111,STAFF ACCOUNTANT,ALBUQUERQUE-NM,5,83.33
2015Q4,CERTIFIED-WITHDRAWN,NV,40,59,43650.0,84789.0,141373.0,32240.0,69624.0,120474.0,336,54151,ASSOCIATE VETERINARIAN,LAS VEGAS-NV,26,65.0
2015Q4,CERTIFIED-WITHDRAWN,NY,1483,1556,17534.0,98389.0,557730.0,17534.0,77636.0,278594.0,290,52311.0,ANALYST,NEW YORK-NY,1036,69.86
2015Q4,CERTIFIED-WITHDRAWN,OH,338,375,28000.0,79631.0,416535.0,25022.0,62061.0,189342.0,232,54151,PROGRAMMER ANALYST,COLUMBUS-OH,202,59.76
2015Q4,CERTIFIED-WITHDRAWN,OK,31,34,41000.0,83119.0,123949.0,34403.0,63977.0,115898.0,240,54151,ASSOCIATE ENGINEER,BARTLESVILLE-OK,2,6.45
2015Q4,CERTIFIED-WITHDRAWN,OR,101,103,39270.0,99643.0,864000.0,32656.0,75286.0,186805.0,274,54151,SOFTWARE ENGINEER,BEAVERTON-OR,54,53.47
2015Q4,CERTIFIED-WITHDRAWN,PA,287,320,26994.0,77377.0,340000.0,26884.0,63340.0,212742.0,341,61131,RESEARCH ASSOCIATE,PHILADELPHIA-PA,163,56.79
2015Q4,CERTIFIED-WITHDRAWN,PR,4,4,45000.0,78446.0,113000.0,41600.0,58323.0,75171.0,120,52311.0,SALES MANAGER,SAN JUAN-PR,1,25.0
2015Q4,CERTIFIED-WITHDRAWN,RI,30,30,58500.0,84239.0,128960.0,43243.0,67534.0,103355.0,217,54151,SENIOR WEB SOLUTIONS ENGINEER,PROVIDENCE-RI,13,43.33
2015Q4,CERTIFIED-WITHDRAWN,SC,29,30,26936.0,69088.0,140000.0,26936.0,59162.0,89900.0,328,54151.0,POSTDOCTORAL FELLOW,GREENVILLE-SC,14,48.28
2015Q4,CERTIFIED-WITHDRAWN,SD,6,6,39907.0,79442.0,145244.0,37731.0,66828.0,145244.0,185,61131,NEPHROLOGIST,AKRON-SD,4,66.67
2015Q4,CERTIFIED-WITHDRAWN,TN,98,120,30596.0,73024.0,141600.0,30596.0,60010.0,96990.0,216,54151,RESEARCH ASSOCIATE POSTDOCTORAL,MEMPHIS-TN,56,57.14
2015Q4,CERTIFIED-WITHDRAWN,TX,1326,1380,21611.0,81889.0,330000.0,16610.0,68400.0,212514.0,297,54151.0,COMPUTER PROGRAMMER,HOUSTON-TX,992,74.81
2015Q4,CERTIFIED-WITHDRAWN,UT,43,43,28142.0,72278.0,145000.0,20405.0,61296.0,103527.0,419,61131,POSTDOCTORAL FELLOW,SALT LAKE CITY-UT,25,58.14
2015Q4,CERTIFIED-WITHDRAWN,VA,331,384,32760.0,82147.0,364000.0,27498.0,69429.0,242341.0,264,54151,SOFTWARE ENGINEER,RICHMOND-VA,238,71.9
2015Q4,CERTIFIED-WITHDRAWN,VT,3,3,64100.0,81367.0,110000.0,41870.0,54704.0,69493.0,570,54171,TRANSPORTATION SYSTEMS MODELER,WHTIE RIVER JUNCTION-VT,1,33.33
2015Q4,CERTIFIED-WITHDRAWN,WA,320,342,34500.0,97688.0,245000.0,31741.0,80111.0,170477.0,349,54151.0,SOFTWARE ENGINEER,SEATTLE-WA,175,54.69
2015Q4,CERTIFIED-WITHDRAWN,WI,84,97,28311.0,76105.0,270000.0,27144.0,64209.0,187199.0,235,54151.0,SOFTWARE DEVELOPER,MADISON-WI,48,57.14
2015Q4,CERTIFIED-WITHDRAWN,WV,27,27,48140.0,86183.0,248080.0,16610.0,54848.0,82140.0,518,61131,ASSISTANT PROFESSOR,MORGANTOWN-WV,25,92.59
2015Q4,CERTIFIED-WITHDRAWN,WY,12,12,62000.0,85967.0,130000.0,38522.0,64416.0,101629.0,269,61131,FIELD ENGINEER,LARAMIE-WY,6,50.0
2015Q4,DENIED,AK,3,3,70170.0,78857.0,83200.0,66851.0,77154.0,83200.0,5,62134,SPEECH LANGUAGE PATHOLOGIST,SOLDOTNA-AK,3,100.0
2015Q4,DENIED,AL,12,12,31200.0,184636.0,306051.0,31200.0,147403.0,270608.0,4,62211,RADIOLOGIST,BIRMINGHAM-AL,10,83.33
2015Q4,DENIED,AR,3,3,50000.0,60635.0,78198.0,34900.0,43310.0,47840.0,5,71394,INDUSTRIAL MANAGEMENT CONTROL ANALYST,WEST MEMPHIS-AR,2,66.67
2015Q4,DENIED,AZ,17,36,51896.0,74164.0,150000.0,51896.0,7689703.0,122048160.0,3,54151,INTERNET SALES MANAGER,PHOENIX-AZ,12,70.59
2015Q4,DENIED,CA,303,430,30992.0,99102.0,400000.0,18720.0,88320.0,218296.0,4,54151.0,SOFTWARE ENGINEER,LOS ANGELES-CA,231,76.24
2015Q4,DENIED,CO,27,28,24960.0,99886.0,712000.0,15080.0,12343523.0,209052480.0,4,54151,APPLICATIONS ENGINEER,DENVER-CO,15,55.56
2015Q4,DENIED,CT,21,23,42300.0,79989.0,155000.0,35110.0,72508.0,106766.0,3,54151,PROGRAMMER ANALYST,GREENWICH-CT,9,42.86
2015Q4,DENIED,DC,18,32,40000.0,94714.0,360000.0,32240.0,79269.0,187199.0,4,54151,SENIOR CONSULTANT,WASHINGTON-DC,8,44.44
2015Q4,DENIED,DE,6,6,44595.0,91066.0,115000.0,44595.0,83540.0,117562.0,5,54133,PRINCIPAL TECHNICAL PROFESSIONAL - PROCESS,NEWARK-DE,6,100.0
2015Q4,DENIED,FL,74,164,27643.0,71158.0,180000.0,21600.0,64404.0,180181.0,4,54151,SENIOR SOLUTION ENGINEER,MIAMI-FL,55,74.32
2015Q4,DENIED,GA,52,81,40000.0,74510.0,208000.0,39620.0,2337891.0,118370720.0,4,54151,TEACHER,ATLANTA-GA,31,59.62
2015Q4,DENIED,GU,5,6,29578.0,41641.0,55827.0,28912.0,40771.0,55827.0,3,62161,REGISTERED NURSE,TAMUNING-GU,5,100.0
2015Q4,DENIED,HI,4,18,56241.0,71858.0,107786.0,40040.0,63752.0,107786.0,5,22111,SOLAR DESIGN AND INSTALLATION MANAGER,HONOLULU-HI,3,75.0
2015Q4,DENIED,IA,13,17,38820.0,84262.0,400000.0,32770.0,71101.0,285306.0,4,92311,HIGH SCHOOL SPANISH TEACHER,DES MOINES-IA,9,69.23
2015Q4,DENIED,ID,7,7,32700.0,57177.0,100341.0,32700.0,50904.0,94682.0,4,33299,MANUAL MACHINIST/MACHINE TECHNICIAN,LEWISTON-ID,5,71.43
2015Q4,DENIED,IL,83,119,30000.0,80271.0,225000.0,17160.0,3101308.0,145887040.0,4,54151,PROGRAMMER,CHICAGO-IL,47,56.63
2015Q4,DENIED,IN,30,34,40810.0,105674.0,324480.0,15080.0,3440350.0,101025600.0,5,61131,"ASSISTANT PROFESSOR, DEPT. OF TELECOMMUNICATIONS",INDIANAPOLIS-IN,22,73.33
2015Q4,DENIED,KS,10,10,20000.0,105747.0,302000.0,17040.0,137045.0,708120.0,3,61121,ENGLISH INSTRUCTOR,GOODLAND-KS,8,80.0
2015Q4,DENIED,KY,2,2,141700.0,245850.0,350000.0,112445.0,212864.0,313282.0,4,62211,DIRECTOR OF BRAND DEVELOPMENT,INEZ-KY,2,100.0
2015Q4,DENIED,LA,8,10,36994.0,60592.0,90000.0,37380.0,53092.0,82326.0,5,61111,MIDDLE SCHOOL MATH TEACHER,BATON ROUGE-LA,6,75.0
2015Q4,DENIED,MA,88,292,36400.0,94182.0,300000.0,35901.0,1888608.0,159244800.0,4,54151.0,HOSPITALIST,BOSTON-MA,58,65.91
2015Q4,DENIED,MD,39,41,22662.0,71860.0,131622.0,30160.0,65636.0,111925.0,4,54151,SOFTWARE ENGINEER,ROCKVILLE-MD,25,64.1
2015Q4,DENIED,ME,4,4,37440.0,122209.0,206500.0,32178.0,111243.0,187199.0,5,62211,PLUMBER,PRESQUE ISLE-ME,4,100.0
2015Q4,DENIED,MI,32,43,51979.0,75769.0,141650.0,45843.0,67026.0,93850.0,4,54151,SOFTWARE DEVELOPER,AUBURN HILLS-MI,26,81.25
2015Q4,DENIED,MN,38,40,22173.0,97033.0,357696.0,22173.0,85362.0,217901.0,4,54151,BLUE EARTH/NICOLLET COUNTY PROGRAM COORDINATOR,MINNEAPOLIS-MN,26,68.42
2015Q4,DENIED,MO,12,13,41267.0,78485.0,240000.0,40810.0,71331.0,187199.0,5,54151.0,SYSTEMS ANALYST,ST. LOUIS-MO,5,41.67
2015Q4,DENIED,MS,5,5,34320.0,62081.0,93312.0,34050.0,56803.0,90896.0,4,72251.0,MARKETING SPECIALIST,OXFORD-MS,2,40.0
2015Q4,DENIED,MT,1,1,60320.0,60320.0,60320.0,50461.0,50461.0,50461.0,6,5417,PHYSICAL THERAPIST,PLAINS-MT,1,100.0
2015Q4,DENIED,NC,44,52,31200.0,84172.0,260000.0,25000.0,69188.0,187200.0,4,54151.0,SOFTWARE DEVELOPER,CHARLOTTE-NC,21,47.73
2015Q4,DENIED,ND,1,1,187199.0,187199.0,187199.0,187199.0,187199.0,187199.0,6,62211,INTERNAL MEDICINE PHYSICIAN,FARGO-ND,1,100.0
2015Q4,DENIED,NE,8,9,75000.0,103910.0,229000.0,48140.0,86444.0,187200.0,4,54151,SR. PROGRAMMER ANALYST RPG,OMAHA-NE,5,62.5
2015Q4,DENIED,NH,2,2,93768.0,99884.0,106000.0,77563.0,80288.0,83013.0,6,52399,SENIOR BUSINESS ANALYST,MERRIMACK-NH,2,100.0
2015Q4,DENIED,NJ,87,239,20800.0,90129.0,285000.0,18117.0,4950951.0,280610720.0,4,54151,COMPUTER PROGRAMMER,JERSEY CITY-NJ,55,63.22
2015Q4,DENIED,NM,10,10,34000.0,64755.0,148990.0,34000.0,55442.0,74152.0,5,21102,DIALECTICAL BEHAVIOR THERAPY MENTAL HEALTH CLINICIAN,ALBUQUERQUE-NM,10,100.0
2015Q4,DENIED,NV,15,26,41226.0,80793.0,131040.0,39790.0,133283.0,917784.0,5,61131,SR. APPLICATION DEVELOPER,LAS VEGAS-NV,12,80.0
2015Q4,DENIED,NY,245,479,19000.0,94469.0,720000.0,18200.0,86478.0,1333368.0,4,54151,ASSOCIATE,NEW YORK-NY,180,73.47
2015Q4,DENIED,OH,33,40,32000.0,83162.0,201100.0,32000.0,2957938.0,95180800.0,4,54151,ADMISSIONS COORDINATOR,COLUMBUS-OH,26,78.79
2015Q4,DENIED,OK,5,5,30000.0,42868.0,68033.0,31013.0,98568.0,320880.0,5,61111,REGISTERED NURSE,OKLAHOMA CITY-OK,5,100.0
2015Q4,DENIED,OR,16,21,25501.0,56268.0,103565.0,25501.0,52816.0,90500.0,4,54151,WINERY HARVEST INTERN,BEAVERTON-OR,9,56.25
2015Q4,DENIED,PA,66,178,21944.0,80118.0,190000.0,21944.0,67881.0,187200.0,4,54151,COMPUTER PROGRAMMER,PHILADELPHIA-PA,39,59.09
2015Q4,DENIED,PR,2,2,30000.0,85000.0,140000.0,29307.0,73902.0,118498.0,5,54151,NETWORK ADMINISTRATOR,SAN JUAN-PR,2,100.0
2015Q4,DENIED,RI,13,22,20800.0,82920.0,239200.0,20800.0,67974.0,136240.0,5,7221.0,MUSICIAN,PROVIDENCE-RI,8,61.54
2015Q4,DENIED,SC,16,16,44000.0,95177.0,250000.0,35710.0,77199.0,175981.0,4,62111,ELECTRICAL ENGINEER,COLUMBIA-SC,12,75.0
2015Q4,DENIED,SD,3,3,140000.0,204053.0,284960.0,86237.0,167627.0,229445.0,6,62111,SUPERINTENDENT,ABERDEEN-SD,2,66.67
2015Q4,DENIED,TN,10,16,23750.0,81922.0,150000.0,25501.0,80910.0,187200.0,4,54151,SOFTWARE ENGINEER,FRANKLIN-TN,6,60.0
2015Q4,DENIED,TX,194,273,30493.0,91081.0,1000000.0,21653.0,1116032.0,101150400.0,4,54151.0,PROGRAMMER ANALYST,HOUSTON-TX,130,67.01
2015Q4,DENIED,UT,13,58,16640.0,117253.0,831000.0,16640.0,55579.0,120000.0,4,23611,CARPENTERS,SALT LAKE CITY-UT,11,84.62
2015Q4,DENIED,VA,64,81,40560.0,82069.0,290000.0,38002.0,75916.0,230256.0,4,54151,PROGRAMMER ANALYST,HERNDON-VA,43,67.19
2015Q4,DENIED,VT,4,4,80000.0,107360.0,124800.0,34278.0,79914.0,116730.0,6,44611,PHARMACIST,SOUTH BURLINGTON-VT,2,50.0
2015Q4,DENIED,WA,45,54,28080.0,113948.0,840000.0,24378.0,110720.0,1218792.0,4,54151,SOFTWARE ENGINEER,BELLEVUE-WA,28,62.22
2015Q4,DENIED,WI,11,38,30000.0,93006.0,270000.0,33963.0,81281.0,224500.0,5,54151,COMPUTER PROGRAMMER ANALYST,MADISON-WI,4,36.36
2015Q4,DENIED,WV,2,2,32250.0,116125.0,200000.0,33020.0,112752.0,192483.0,5,62211,ASSISTANT ATHLETIC TRAINER,WHEELING-WV,2,100.0
2015Q4,DENIED,WY,2,2,450000.0,450000.0,450000.0,187200.0,187200.0,187200.0,2,62111,ONCOLOGY AND HEMATOLOGY PHYSICIAN,ROCK SPRINGS-WY,2,100.0
2015Q4,WITHDRAWN,AL,13,14,47424.0,76551.0,200000.0,47424.0,72440.0,187199.0,11,54151,PROGRAMMER ANALYST,BIRMINGHAM-AL,7,53.85
2015Q4,WITHDRAWN,AR,23,23,44766.0,84081.0,301600.0,34778.0,68414.0,185557.0,139,54151,APPLICATION ANALYST,BENTONVILLE-AR,9,39.13
2015Q4,WITHDRAWN,AZ,53,53,32090.0,95232.0,250000.0,32090.0,84659.0,250000.0,254,54151,SOFTWARE ENGINEER,PHOENIX-AZ,23,43.4
2015Q4,WITHDRAWN,CA,811,979,35360.0,107119.0,1446000.0,19614.0,88822.0,217568.0,245,54151.0,SOFTWARE ENGINEER,SAN FRANCISCO-CA,594,73.24
2015Q4,WITHDRAWN,CO,46,68,44000.0,100151.0,344004.0,29730.0,84402.0,173035.0,71,54151,PROGRAMMER ANALYST,DENVER-CO,24,52.17
2015Q4,WITHDRAWN,CT,59,137,42000.0,90246.0,275000.0,41267.0,78311.0,176925.0,120,54151,PHYSICAL THERAPIST,STAMFORD-CT,28,47.46
2015Q4,WITHDRAWN,DC,24,28,31200.0,90849.0,184163.0,28184.0,78444.0,172994.0,155,54151,PROGRAMMER ANALYST,WASHINGTON-DC,11,45.83
2015Q4,WITHDRAWN,DE,13,33,61693.0,75494.0,115000.0,58947.0,72283.0,97531.0,1,54151,PHYSICAL THERAPIST,WILMINGTON-DE,4,30.77
2015Q4,WITHDRAWN,FL,120,148,36000.0,85919.0,715499.0,21299.0,64488.0,223580.0,148,54151,PROGRAMMER ANALYST,MIAMI-FL,81,67.5
2015Q4,WITHDRAWN,GA,120,267,35000.0,1380504.0,155376000.0,34549.0,70212.0,187200.0,41,54151,PROGRAMMER ANALYST,ATLANTA-GA,61,50.83
2015Q4,WITHDRAWN,GU,1,1,156000.0,156000.0,156000.0,109574.0,109574.0,109574.0,1,62111,STAFF PHYSICIAN-INTERNAL MEDICINE & URGENT CARE,DEDEDO-GU,1,100.0
2015Q4,WITHDRAWN,HI,2,2,67517.0,97234.0,126950.0,64834.0,72509.0,80184.0,85,31211,SALES FINANCE SENIOR MANAGER,HONOLULU-HI,1,50.0
2015Q4,WITHDRAWN,IA,16,32,41978.0,82103.0,183331.0,41978.0,77105.0,179338.0,1,5417,PHYSICAL THERAPIST,DUBUQUE-IA,5,31.25
2015Q4,WITHDRAWN,ID,4,4,43100.0,59049.0,69846.0,17060.0,47102.0,69846.0,232,54151,LEAD ENGINEER,BOISE-ID,3,75.0
2015Q4,WITHDRAWN,IL,214,303,37336.0,1864900.0,218624640.0,24430.0,68651.0,156270.0,100,54151.0,PHYSICAL THERAPIST,CHICAGO-IL,104,48.6
2015Q4,WITHDRAWN,IN,56,63,47160.0,93955.0,728000.0,40680.0,61274.0,92539.0,383,3336,ASSISTANT PROFESSOR,COLUMBUS-IN,17,30.36
2015Q4,WITHDRAWN,KS,24,32,30492.0,98012.0,650000.0,27622.0,59565.0,176384.0,157,61131,POSTDOCTORAL FELLOW,OVERLAND PARK-KS,11,45.83
2015Q4,WITHDRAWN,KY,16,22,40000.0,76672.0,210000.0,21430.0,58279.0,145933.0,110,54151.0,CLINICAL BUSINESS ANALYST,LOUISVILLE-KY,6,37.5
2015Q4,WITHDRAWN,LA,29,29,36700.0,71298.0,140000.0,27009.0,49783.0,107994.0,81,54151,"BANQUET, CATERING, SALES MANAGER",SHREVEPORT-LA,20,68.97
2015Q4,WITHDRAWN,MA,161,316,38000.0,96504.0,250000.0,29297.0,80746.0,181750.0,190,54151,PROGRAMMER ANALYST,BOSTON-MA,87,54.04
2015Q4,WITHDRAWN,MD,63,64,40000.0,873102704.0,55000106500.0,29390.0,71453.0,175531.0,91,54151,SOFTWARE ENGINEER,BALTIMORE-MD,33,52.38
2015Q4,WITHDRAWN,ME,2,2,55000.0,57806.0,60611.0,38160.0,49386.0,60611.0,3,54151,FACULTY FELLOW IN ENGLISH,AUGUSTA-ME,1,50.0
2015Q4,WITHDRAWN,MI,81,129,43465.0,4753167.0,202800000.0,33987.0,70783.0,242486.0,54,54151,PHYSICAL THERAPIST,DETROIT-MI,50,61.73
2015Q4,WITHDRAWN,MN,45,55,40000.0,80553.0,175000.0,37045.0,70331.0,123469.0,119,54151,PROGRAMMER ANALYST,MINNEAPOLIS-MN,5,11.11
2015Q4,WITHDRAWN,MO,44,44,33500.0,78996.0,230000.0,21100.0,64296.0,134805.0,95,54151,PROGRAMMER ANALYST,ST. LOUIS-MO,21,47.73
2015Q4,WITHDRAWN,MS,8,8,43493.0,71906.0,109200.0,40373.0,54122.0,70990.0,41,54151,DIRECTOR OF PHARMACY,HATTIESBURG-MS,4,50.0
2015Q4,WITHDRAWN,MT,1,1,110000.0,110000.0,110000.0,48900.0,48900.0,48900.0,2,61131,ASSISTANT PROFESSOR,BOZEMAN-MT,1,100.0
2015Q4,WITHDRAWN,NC,111,129,30000.0,83848.0,210000.0,29640.0,72160.0,188573.0,78,54151,PROGRAMMER ANALYST,CHARLOTTE-NC,50,45.05
2015Q4,WITHDRAWN,ND,8,11,46675.0,152122.0,320000.0,38043.0,113304.0,187199.0,1,62211,INFECTIOUS DISEASE PHYSICIAN,FARGO-ND,7,87.5
2015Q4,WITHDRAWN,NE,15,23,42682.0,74006.0,120000.0,33880.0,61942.0,81910.0,64,54151,SOFTWARE ENGINEER,OMAHA-NE,4,26.67
2015Q4,WITHDRAWN,NH,10,10,56160.0,95244.0,159994.0,42328.0,80116.0,123032.0,395,54151,APPLICATION DEVELOPER,PORTSMOUTH-NH,5,50.0
2015Q4,WITHDRAWN,NJ,211,279,46176.0,991861.0,189467200.0,38355.0,77917.0,178048.0,57,54151,PROGRAMMER ANALYST,JERSEY CITY-NJ,127,60.19
2015Q4,WITHDRAWN,NM,9,25,32000.0,75779.0,116480.0,32000.0,74513.0,116272.0,2,5417,PHYSICAL THERAPIST,TRES PIEDRAS-NM,4,44.44
2015Q4,WITHDRAWN,NV,12,12,43493.0,69300.0,116500.0,39790.0,59617.0,100639.0,74,72112.0,FOOD AND BEVERAGE OPERATIONS SPECIALIST,LAS VEGAS-NV,9,75.0
2015Q4,WITHDRAWN,NY,445,570,30000.0,101146.0,800000.0,26083.0,82498.0,200982.0,170,52311,ANALYST,NEW YORK-NY,251,56.4
2015Q4,WITHDRAWN,OH,87,105,37000.0,3466500.0,200832320.0,25688.0,64437.0,200000.0,53,54151,PROGRAMMER ANALYST,COLUMBUS-OH,41,47.13
2015Q4,WITHDRAWN,OK,19,19,34750.0,83872.0,250000.0,32450.0,74426.0,237099.0,486,61131,ASSISTANT PROFESSOR,TULSA-OK,13,68.42
2015Q4,WITHDRAWN,OR,61,71,31970.0,91075.0,200000.0,31970.0,79432.0,156520.0,350,3344,SOFTWARE ENGINEER,HILLSBORO-OR,13,21.31
2015Q4,WITHDRAWN,PA,137,209,45000.0,95839.0,979428.0,31699.0,71132.0,200000.0,34,54151,PROGRAMMER ANALYST,PITTSBURGH-PA,71,51.82
2015Q4,WITHDRAWN,PR,1,1,64500.0,64500.0,64500.0,36608.0,36608.0,36608.0,2,54151,DEVELOPER,SAN JUAN-PR,1,100.0
2015Q4,WITHDRAWN,RI,17,17,60000.0,122232.0,727644.0,50066.0,73062.0,96304.0,85,54151.0,SENIOR WEB SOLUTIONS DEVELOPER,PROVIDENCE-RI,2,11.76
2015Q4,WITHDRAWN,SC,18,18,39820.0,65509.0,180000.0,29020.0,56819.0,133453.0,1,54151,PROGRAMMER ANALYST,COLUMBIA-SC,8,44.44
